,Geographic,Sector,Size_Frame,Size_Inter,Weights,age,export,exporter,family_own,female_own,foreign_ow,geometry,gpsAccurac,gpsAltitud,Lat,Lon,innovative,leader,limited_li,node,number_cli,partnershi,product_re,product_ye,public_,region,sales_ex_1,sales_expo,sales_per_,sector_1,share_fore,share_sold,share_wome,size_,wt,years,rank,ID
86,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40940000000006 23.71654000000007),39.6,0,23.71654,90.4094,0,0,0,Manufacturer,20,0,2600000,20,0,Dhaka,0,0,418181.81,leather,0,0,0,Small,2.08982684,20,5,86
87,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41033000000004 23.71507000000003),24,0,23.71507,90.41033,0,0,0,Manufacturer,10,0,2100000,3,0,Dhaka,0,0,400000,leather,0,0,0,Micro,2.094444444,3,10,87
88,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41006000000004 23.71549000000005),16,0,23.71549,90.41006,0,1,0,Manufacturer,3,0,2700000,1,0,Dhaka,0,0,655462.13,leather,0,0,0,Micro,1.396296296,2,10,88
89,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,6-10years,100,Exporter,0,male_owned,domestic_owned,POINT (90.41039000000006 23.71537000000006),24,0,23.71537,90.41039,0,1,0,Manufacturer,27,1,2080000,7,0,Dhaka,100,0,325000,leather,0,25,0,Micro,4.188888889,7,10,89
90,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.41018000000008 23.71511000000004),32,0,23.71511,90.41018,1,0,0,Manufacturer,8,1,2400000,4,0,Dhaka,0,0,266666.66,leather,0,0,0,Micro,2.792592593,4,10,90
91,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41093000000006 23.71460000000008),12,0,23.7146,90.41093,1,0,0,Manufacturer,3,0,2700000,15,0,Dhaka,0,0,270000,leather,0,0,0,Micro,2.792592593,15,10,91
92,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41033000000004 23.71508000000006),23,0,23.71508,90.41033,0,0,0,Manufacturer,3,0,320000,10,0,Dhaka,0,0,139831.92,leather,0,0,0,Micro,1.047222222,10,10,92
93,Dhaka,Leather and Lather goods,Oct-49,0-9,1.272727273,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41082000000006 23.71452000000005),16,0,23.71452,90.41082,0,0,0,Manufacturer,8,0,3500000,5,0,Dhaka,0,0,388888.88,leather,0,0,0,Micro,1,5,10,93
94,Dhaka,Plastic Product,0-9,0-9,4.175,11-15years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.39429000000007 23.71905000000004),39,0,23.71905,90.39429,0,0,0,Input_Supplier,8,1,3500000,14,0,Dhaka,0,0,1166666.6,plastic,0,0,0,Micro,13.625,14,10,94
95,Dhaka,Plastic Product,0-9,0-9,4.175,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39277000000004 23.71667000000008),24,0,23.71667,90.39277,0,0,0,Input_Supplier,12,0,5600000,18,0,Dhaka,0,0,3016574.8,plastic,0,0,0,Micro,4.541666667,18,10,95
96,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41012000000006 23.71492000000006),16,0,23.71492,90.41012,1,0,0,Manufacturer,7,0,1700000,5,0,Dhaka,0,0,242857.14,leather,0,0,0,Micro,2.094444444,5,10,96
97,Dhaka,Leather and Lather goods,50+,0-9,1.742857143,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41067000000004 23.71641000000005),32,0,23.71641,90.41067,1,0,0,Manufacturer,20,0,1800000,12,0,Dhaka,0,0,225000,leather,0,0,0,Micro,1,12,10,97
98,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39438000000007 23.71659000000005),32,8.71027,23.71659,90.39438,1,0,0,Manufacturer,100,0,20000000,22,0,Dhaka,0,0,500240.5,plastic,0,0,0,Medium,4.218348624,22,2,98
99,Dhaka,Plastic Product,0-9,Oct-49,1.546875,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38811000000004 23.72187000000002),8,0,23.72187,90.38811,1,0,0,Manufacturer,34,0,13500000,15,0,Dhaka,0,0,1296000,plastic,0,0,0,Small,7.863636364,15,5,99
100,Dhaka,Plastic Product,0-9,0-9,1.546875,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38380000000007 23.72092000000004),16,0,23.72092,90.3838,1,0,0,Manufacturer,10,0,10000000,7,0,Dhaka,0,0,739687.06,plastic,0,0,0,Small,1.572727273,7,5,100
101,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,11-15years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.39315000000005 23.71184000000005),16,0,23.71184,90.39315,1,1,0,Manufacturer,63,1,110000000,14,0,Dhaka,0,0,3548387,plastic,0,0,0,Medium,1.68733945,14,2,101
102,Dhaka,Plastic Product,50+,50+,1.258064516,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39475000000005 23.71570000000003),27,0,23.7157,90.39475,1,0,0,Manufacturer,128,0,9600000,12,0,Dhaka,0,0,724738.69,plastic,0,0,0,Medium,2.448310811,12,2,102
103,Dhaka,Plastic Product,Oct-49,0-9,1,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39338000000004 23.71760000000006),25,0,23.7176,90.39338,0,0,0,Input_Importer,240,0,4000000,20,0,Dhaka,0,0,808814,plastic,0,0,0,Micro,1,20,10,103
104,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41022000000004 23.71660000000003),12,1.18943,23.7166,90.41022,0,0,0,Manufacturer,30,0,8500000,1,0,Dhaka,0,0,618093.75,leather,0,0,0,Small,1,2,5,104
105,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41073000000006 23.71544000000006),8,0,23.71544,90.41073,0,0,0,Manufacturer,8,0,3600000,2,0,Dhaka,0,0,600000,leather,0,0,0,Micro,2.094444444,2,10,105
106,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41038000000003 23.71531000000005),16,0,23.71531,90.41038,0,0,0,Manufacturer,40,0,7500000,6,0,Dhaka,0,0,460346.75,leather,0,0,0,Small,2.507792208,7,5,106
107,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41015000000004 23.71682000000004),16,0,23.71682,90.41015,0,0,0,Manufacturer,10,0,12000000,10,0,Dhaka,0,0,1333333.4,leather,0,0,0,Micro,1.675555556,10,10,107
108,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40982000000008 23.71605000000005),24,0,23.71605,90.40982,0,0,0,Manufacturer,100,0,15000000,15,0,Dhaka,0,0,706201.88,leather,0,0,0,Small,1.253896104,15,5,108
109,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39919000000003 23.71248000000003),12,0,23.71248,90.39919,0,0,0,Dealer,25,0,9600000,3,0,Dhaka,0,0,1714285.8,plastic,0,0,0,Micro,1,3,10,109
110,Dhaka,Plastic Product,0-9,Oct-49,1,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39825000000008 23.71250000000003),12,0,23.7125,90.39825,0,0,0,Dealer,70,0,11700000,10,0,Dhaka,0,0,825396.81,plastic,0,0,0,Small,1,10,5,110
111,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40988000000004 23.71666000000005),12,0,23.71666,90.40988,0,1,0,Manufacturer,100,0,825000,10,0,Dhaka,0,0,733333.31,leather,0,0,0,Micro,2.094444444,10,10,111
112,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.40969000000007 23.71507000000003),8,0,23.71507,90.40969,0,0,0,Manufacturer,30,1,675000,2,0,Dhaka,0,0,150000,leather,0,0,0,Micro,1.675555556,2,10,112
113,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40967000000006 23.71502000000004),6,0,23.71502,90.40967,0,0,0,Manufacturer,5,0,750000,2,0,Dhaka,0,0,500000,leather,0,0,0,Micro,1,2,10,113
114,Dhaka,Plastic Product,0-9,0-9,4.175,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39404000000008 23.71806000000004),21.358,0,23.71806,90.39404,0,0,0,Input_Supplier,30,0,10000000,2,0,Dhaka,0,0,3611111,plastic,0,0,0,Micro,1.513888889,2,10,114
115,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39382000000006 23.71958000000007),16,0,23.71958,90.39382,0,1,0,Manufacturer,30,0,34000000,12,0,Dhaka,0,0,910683,plastic,0,0,0,Medium,4.218348624,12,2,115
116,Dhaka,Plastic Product,0-9,0-9,1,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39518000000004 23.75186000000008),21.443,0,23.75186,90.39518,0,1,0,Dealer,5,0,600000,19,0,Dhaka,0,0,666666.69,plastic,0,0,0,Micro,1,19,10,116
117,Dhaka,Plastic Product,0-9,0-9,1,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39503000000008 23.75176000000005),22.701,0,23.75176,90.39503,0,1,0,Dealer,30,0,2550000,30,0,Dhaka,0,0,1700000,plastic,0,0,0,Micro,1,30,10,117
118,Dhaka,Plastic Product,0-9,0-9,1,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39453000000003 23.75165000000004),48,0,23.75165,90.39453,0,1,0,Dealer,30,0,300000,8,0,Dhaka,0,0,250000,plastic,0,0,0,Micro,1,8,10,118
119,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41042000000005 23.71649000000008),22.226,0,23.71649,90.41042,1,0,0,Manufacturer,3,0,982000,4,0,Dhaka,0,0,140285.72,leather,0,0,0,Micro,2.094444444,4,10,119
120,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40983000000006 23.71537000000006),21.579,0,23.71537,90.40983,1,0,0,Manufacturer,6,0,1008000,2,0,Dhaka,0,0,144795.58,leather,0,0,0,Micro,1.675555556,2,10,120
121,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36052000000007 23.73012000000006),24,0,23.73012,90.36052,1,0,0,Manufacturer,2,0,1200000,2,0,Dhaka,0,0,1793103.5,leather,0,0,0,Micro,1.675555556,2,10,121
122,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36294000000004 23.73546000000005),22,0,23.73546,90.36294,1,0,0,Manufacturer,3,0,4100000,3,0,Dhaka,0,0,1025000,leather,0,0,0,Micro,2.094444444,3,10,122
123,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36199000000005 23.73299000000003),16,0,23.73299,90.36199,1,0,0,Manufacturer,12,0,1425000,7,0,Dhaka,0,0,492113.56,leather,0,0,0,Micro,1.396296296,7,10,123
124,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36384000000004 23.73644000000007),48,0,23.73644,90.36384,1,0,0,Manufacturer,16,0,4800000,8,0,Dhaka,0,0,1341935.5,leather,0,0,0,Micro,1.047222222,8,10,124
125,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36376000000007 23.73671000000007),16,0,23.73671,90.36376,1,0,0,Manufacturer,7,0,3420000,3,0,Dhaka,0,0,1122638.6,leather,0,0,0,Micro,2.094444444,3,10,125
126,Dhaka,Leather and Lather goods,Oct-49,0-9,1.272727273,0-5years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.36292000000003 23.73558000000003),12,0,23.73558,90.36292,1,0,0,Manufacturer,10,1,2750000,2,0,Dhaka,0,0,295874.84,leather,0,0,0,Micro,1.475171887,2,10,126
127,Dhaka,Leather and Lather goods,0-9,0-9,1.076923077,16-20years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.36907000000008 23.73447000000004),12,0,23.73447,90.36907,1,0,0,Chemical_Importer,30,1,15000000,16,0,Dhaka,0,0,4756097.5,leather,0,0,0,Micro,1.0769,16,10,127
128,Dhaka,Plastic Product,50+,50+,1.258064516,20+years,5,Non-exporter,1,male_owned,domestic_owned,POINT (90.36780000000005 23.71079000000003),27,0,23.71079,90.3678,1,1,0,Manufacturer,300,0,1650000,10,0,Dhaka,5,0,107843.14,plastic,0,95,0,Medium,3.264414414,30,2,128
129,Dhaka,Plastic Product,0-9,0-9,1.546875,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.37250000000006 23.70902000000007),32,0,23.70902,90.3725,1,0,0,Manufacturer,7,0,1000000,3,0,Dhaka,0,0,714285.69,plastic,0,0,0,Micro,1.965909091,3,10,129
130,Dhaka,Plastic Product,Oct-49,0-9,1.514851485,16-20years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.37224000000003 23.70910000000004),32,0,23.7091,90.37224,1,0,0,Manufacturer,5,1,14900000,3,0,Dhaka,0,0,1862500,plastic,0,0,0,Micro,2.109174312,20,10,130
131,Dhaka,Plastic Product,50+,Oct-49,1.258064516,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39319000000006 23.71727000000004),16,0,23.71727,90.39319,1,1,0,Manufacturer,30,0,7200000,3,0,Dhaka,0,0,878873.25,plastic,0,0,0,Small,3.013305613,3,5,131
132,Dhaka,Plastic Product,0-9,0-9,1.546875,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39568000000008 23.71531000000005),40,0,23.71531,90.39568,1,1,0,Manufacturer,25,0,2800000,7,0,Dhaka,0,0,700000,plastic,0,0,0,Micro,1,7,10,132
133,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39532000000008 23.71168000000006),35.254,0,23.71168,90.39532,1,0,0,Manufacturer,32,0,3200000,3,0,Dhaka,0,0,669887.31,plastic,0,0,0,Small,2.109174312,12,5,133
134,Dhaka,Plastic Product,0-9,0-9,1,0-5years,5,Non-exporter,1,male_owned,domestic_owned,POINT (90.39905000000005 23.71322000000004),21.024,0,23.71322,90.39905,0,0,0,Dealer,30,0,9450000,2,0,Dhaka,5,0,5250000,plastic,0,95,0,Micro,1,2,10,134
135,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36350000000005 23.73285000000004),32,0,23.73285,90.3635,1,1,0,Manufacturer,100,0,9840000,12,0,Dhaka,0,0,652037.63,leather,0,0,0,Small,2.08982684,12,5,135
136,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41071000000005 23.71632000000005),16,0,23.71632,90.41071,1,0,0,Manufacturer,20,0,7000000,8,0,Dhaka,0,0,368421.06,leather,0,0,0,Small,1.671861472,8,5,136
137,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41043000000008 23.71686000000005),16,0,23.71686,90.41043,1,0,0,Manufacturer,1,0,2500000,1,0,Dhaka,0,0,227272.73,leather,0,0,0,Small,1,2,5,137
138,Dhaka,Leather and Lather goods,Oct-49,0-9,1.272727273,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40931000000006 23.71573000000007),32,0,23.71573,90.40931,1,0,0,Manufacturer,15,0,5300000,17,0,Dhaka,0,0,530000,leather,0,0,0,Micro,1,17,10,138
139,Chittagong,Leather and Lather goods,0-9,0-9,1.058823529,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43314000000004 23.71687000000003),20,0,23.71687,90.43314,1,0,0,Manufacturer,0,0,600000,6,0,Dhaka,0,0,200000,leather,0,0,0,Micro,2.792313333,6,10,139
140,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43315000000007 23.71472000000006),16,0,23.71472,90.43315,1,0,0,Manufacturer,4,0,1350000,17,0,Dhaka,0,0,541666.63,leather,0,0,0,Micro,1.396296296,17,10,140
141,Dhaka,Leather and Lather goods,Oct-49,0-9,1.272727273,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43326000000008 23.71464000000003),12,0,23.71464,90.43326,1,0,0,Manufacturer,2,0,540000,6,0,Dhaka,0,0,146564.89,leather,0,0,0,Micro,1.139905549,6,10,141
142,Gazipur,Plastic Product,0-9,0-9,1,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36735000000004 23.71258000000006),16,0,23.71258,90.36735,1,0,0,Manufacturer,100,0,14500000,13,0,Dhaka,0,0,2700089.8,plastic,0,0,0,Micro,1,13,10,142
143,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.37393000000009 23.72140000000007),16,0,23.7214,90.37393,1,0,0,Manufacturer,60,0,15000000,3,0,Dhaka,0,0,1440000,plastic,0,0,0,Small,4.218348624,3,5,143
144,Dhaka,Footwear,0-9,0-9,1.281690141,6-10years,35,Exporter,1,male_owned,domestic_owned,POINT (90.40987000000007 23.70654000000008),2,0,23.70654,90.40987,0,0,0,Input_Supplier,200,0,6460000,10,0,Dhaka,35,0,1759204,footwear,0,95,0,Micro,1.556338028,10,10,144
145,Dhaka,Footwear,0-9,0-9,1.281690141,0-5years,80,Exporter,1,male_owned,domestic_owned,POINT (90.40709000000004 23.72148000000004),16,0,23.72148,90.40709,0,0,0,Input_Supplier,20,0,369000,3,0,Dhaka,80,0,439587.63,footwear,0,95,0,Micro,1,3,10,145
146,Dhaka,Footwear,0-9,0-9,1.281690141,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40764000000007 23.72186000000005),32,4.03726,23.72186,90.40764,0,0,0,Input_Supplier,40,0,15907500,5,0,Dhaka,0,0,7953750,footwear,0,0,0,Micro,1.556338028,5,10,146
147,Dhaka,Plastic Product,Oct-49,0-9,1.514851485,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44979000000006 23.67244000000005),8,0,23.67244,90.44979,1,1,0,Manufacturer,5,0,2410000,4,0,Dhaka,0,0,298207.88,plastic,0,0,0,Micro,1,4,10,147
148,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.37410000000006 23.72145000000006),8,0,23.72145,90.3741,1,0,0,Manufacturer,25,0,13000000,15,0,Dhaka,0,0,1209302.4,plastic,0,0,0,Small,1.68733945,15,5,148
149,Dhaka,Footwear,0-9,0-9,1.281690141,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40948000000003 23.72164000000004),12,0,23.72164,90.40948,0,0,0,Input_Supplier,5,0,1520000,4,0,Dhaka,0,0,950000,footwear,0,0,0,Micro,1.037558685,4,10,149
150,Dhaka,Footwear,0-9,0-9,1.281690141,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40655000000004 23.72138000000007),20.94,0,23.72138,90.40655,0,0,0,Input_Supplier,60,0,2830000,20,0,Dhaka,0,0,566000,footwear,0,0,0,Micro,1,20,10,150
151,Dhaka,Footwear,0-9,0-9,1.281690141,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40659000000005 23.72105000000005),21.444,0,23.72105,90.40659,0,0,0,Input_Supplier,40,0,960000,2,0,Dhaka,0,0,533333.31,footwear,0,0,0,Micro,1,2,10,151
152,Dhaka,Footwear,0-9,0-9,1.281690141,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40880000000004 23.72170000000006),23.229,0,23.7217,90.4088,0,0,0,Input_Supplier,0,0,350000,2,0,Dhaka,0,0,458654.94,footwear,0,0,0,Micro,3.112676056,2,10,152
153,Dhaka,Footwear,0-9,0-9,1.281690141,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40600000000006 23.72133000000002),21.518,0,23.72133,90.406,0,0,0,Input_Supplier,20,0,2520000,4,0,Dhaka,0,0,1227828.5,footwear,0,0,0,Micro,1.037558685,4,10,153
154,Khulna,Footwear,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40637000000004 23.72133000000002),22.283,0,23.72133,90.40637,0,1,0,Input_Supplier,50,0,540000,4,0,Dhaka,0,0,900000,footwear,0,0,0,Micro,1.3,4,10,154
155,Khulna,Footwear,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40972000000005 23.71867000000003),21.595,0,23.71867,90.40972,1,0,0,Input_Supplier,100,0,2500000,1,0,Dhaka,0,0,1250000,footwear,0,0,0,Micro,1,3,10,155
156,Dhaka,Footwear,0-9,0-9,1.281690141,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40968000000004 23.71844000000004),21.391,0,23.71844,90.40968,1,0,0,Input_Supplier,20,0,3500000,10,0,Dhaka,0,0,1277193,footwear,0,0,0,Micro,3.112676056,10,10,156
157,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38282000000004 23.73329000000007),22.322,0,23.73329,90.38282,0,1,0,Dealer,60,0,1350000,3,0,Dhaka,0,0,1500000,plastic,0,0,0,Micro,1,3,10,157
158,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38284000000004 23.73375000000004),16,0,23.73375,90.38284,0,1,0,Dealer,5,0,1890000,3,0,Dhaka,0,0,840000,plastic,0,0,0,Micro,1,3,10,158
159,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38210000000004 23.73389000000003),16,0,23.73389,90.3821,0,1,0,Dealer,110,0,600000,5,0,Dhaka,0,0,750000,plastic,0,0,0,Micro,1,5,10,159
160,Dhaka,Plastic Product,Oct-49,50+,1.514851485,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.37246000000005 23.70879000000008),12,0,23.70879,90.37246,1,1,0,Manufacturer,68,0,10250000,11,0,Dhaka,0,0,336065.56,plastic,0,0,0,Medium,2.63646789,11,2,160
161,Dhaka,Plastic Product,0-9,0-9,1,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.42096000000004 23.71640000000008),12,0,23.7164,90.42096,0,1,0,Dealer,60,0,600000,8,0,Dhaka,0,0,187500,plastic,0,0,0,Micro,1,8,10,161
162,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38798000000008 23.71323000000007),16,19.69067,23.71323,90.38798,1,0,0,Manufacturer,50,0,25800000,2,0,Dhaka,0,0,2047619,plastic,0,0,0,Small,1.406116208,23,5,162
163,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39011000000005 23.71344000000005),12,0,23.71344,90.39011,1,0,0,Manufacturer,60,0,5100000,5,0,Dhaka,0,0,327650.09,plastic,0,0,0,Small,1.68733945,20,5,163
164,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38602000000003 23.74769000000003),32,0,23.74769,90.38602,1,1,0,Dealer,0,0,1600000,3,0,Dhaka,0,0,3200000,plastic,0,0,0,Micro,1,3,10,164
165,Dhaka,Plastic Product,0-9,0-9,1,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39873000000006 23.71409000000006),12,0,23.71409,90.39873,0,0,0,Dealer,80,0,10600000,17,0,Dhaka,0,0,3785714.3,plastic,0,0,0,Micro,1,17,10,165
166,Dhaka,Footwear,0-9,0-9,1.659574468,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40822000000009 23.72107000000005),25,0,23.72107,90.40822,1,0,0,Manufacturer,10,0,2700000,30,0,Dhaka,0,0,400570.63,footwear,0,0,0,Micro,1,30,10,166
167,Dhaka,Plastic Product,50+,50+,1.258064516,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38404000000008 23.72219000000007),24,0,23.72219,90.38404,1,1,0,Manufacturer,50,0,30000000,20,0,Dhaka,0,0,4216551.5,plastic,0,0,0,Medium,3.561179361,30,2,167
168,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39874000000003 23.71403000000004),12,0,23.71403,90.39874,0,1,0,Dealer,10,0,1140000,5,0,Dhaka,0,0,950000,plastic,0,0,0,Micro,1,5,10,168
169,Dhaka,Plastic Product,0-9,0-9,1,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39876000000004 23.71250000000003),6,0,23.7125,90.39876,0,1,0,Dealer,15,0,412000,8,0,Dhaka,0,0,257500,plastic,0,0,0,Micro,1,8,10,169
170,Dhaka,Plastic Product,0-9,0-9,1,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39907000000005 23.71210000000008),6,0,23.7121,90.39907,0,1,0,Dealer,300,0,44000000,23,0,Dhaka,0,0,18333334,plastic,0,0,0,Micro,1,23,10,170
