hhid,sector,zone,hhweight,hhsize,food_tot_pc,food_purch_pc,year,indweight
200007,"1. URBAN","3. NORTH WEST",3591.0338777211,10,42596.54,42596.54,2016,35910.34
200009,"1. URBAN","3. NORTH WEST",3591.0338777211,9,119028.4,119028.4,2016,32319.3
200010,"1. URBAN","3. NORTH WEST",3591.0338777211,8,50730.65,50730.65,2016,28728.27
200011,"2. RURAL","3. NORTH WEST",2747.1409164566,5,39323.19,13765.71,2016,13735.7
200012,"2. RURAL","3. NORTH WEST",2747.1409164566,8,9901.75,5866.071,2016,21977.13
200013,"2. RURAL","3. NORTH WEST",2747.1409164566,3,43856.33,32241.67,2016,8241.423
200014,"2. RURAL","3. NORTH WEST",2747.1409164566,3,26720.05,17380.95,2016,8241.423
200015,"2. RURAL","3. NORTH WEST",2747.1409164566,7,21930.25,11210.71,2016,19229.99
200016,"2. RURAL","3. NORTH WEST",2747.1409164566,8,40528.39,20075,2016,21977.13
200017,"2. RURAL","3. NORTH WEST",2747.1409164566,2,94176.74,61789.29,2016,5494.282
200018,"2. RURAL","3. NORTH WEST",2747.1409164566,10,26997.68,7143.571,2016,27471.41
200019,"2. RURAL","3. NORTH WEST",2747.1409164566,4,48147.23,11080.36,2016,10988.56
200020,"2. RURAL","3. NORTH WEST",2747.1409164566,3,65474.47,27809.52,2016,8241.423
200021,"2. RURAL","3. NORTH WEST",6302.2644554005,5,48675.42,26592.86,2016,31511.32
200022,"2. RURAL","3. NORTH WEST",6302.2644554005,5,31866.5,7821.428,2016,31511.32
200023,"2. RURAL","3. NORTH WEST",6302.2644554005,3,34435.27,28087.62,2016,18906.79
200024,"2. RURAL","3. NORTH WEST",6302.2644554005,9,10046.62,4229.365,2016,56720.38
200025,"2. RURAL","3. NORTH WEST",6302.2644554005,3,16437.84,6170.238,2016,18906.79
200026,"2. RURAL","3. NORTH WEST",6302.2644554005,4,15473.76,5866.071,2016,25209.06
200027,"2. RURAL","3. NORTH WEST",6302.2644554005,2,22499.77,9733.333,2016,12604.53
200028,"2. RURAL","3. NORTH WEST",6302.2644554005,7,12025.81,7895.918,2016,44115.85
200029,"2. RURAL","3. NORTH WEST",6302.2644554005,9,37217.3,26766.67,2016,56720.38
200030,"2. RURAL","3. NORTH WEST",6302.2644554005,6,19304.68,11732.14,2016,37813.59
200031,"2. RURAL","3. NORTH WEST",6625.4575043954,8,12773.57,8266.815,2016,53003.66
200032,"2. RURAL","3. NORTH WEST",6625.4575043954,7,22212.32,18209.85,2016,46378.2
200033,"2. RURAL","3. NORTH WEST",6625.4575043954,9,10621.47,2838.889,2016,59629.12
200034,"2. RURAL","3. NORTH WEST",6625.4575043954,5,33542.4,29304.29,2016,33127.29
200035,"2. RURAL","3. NORTH WEST",6625.4575043954,6,60336.14,53272.62,2016,39752.75
200036,"2. RURAL","3. NORTH WEST",6625.4575043954,3,95385.76,59616.67,2016,19876.37
200037,"2. RURAL","3. NORTH WEST",6625.4575043954,9,35963,24043.65,2016,59629.12
200038,"2. RURAL","3. NORTH WEST",6625.4575043954,10,13899.02,7456.429,2016,66254.58
200039,"2. RURAL","3. NORTH WEST",6625.4575043954,6,30231.92,20927.98,2016,39752.75
200040,"2. RURAL","3. NORTH WEST",6625.4575043954,4,20400.55,7886.607,2016,26501.83
200041,"2. RURAL","3. NORTH WEST",5979.0714064056,7,21242.28,11936.99,2016,41853.5
200042,"2. RURAL","3. NORTH WEST",5979.0714064056,5,28502.94,14495.71,2016,29895.36
200043,"2. RURAL","3. NORTH WEST",5979.0714064056,2,57512.96,36500,2016,11958.14
200044,"2. RURAL","3. NORTH WEST",5979.0714064056,10,12474.82,6067.69,2016,59790.71
200045,"2. RURAL","3. NORTH WEST",5979.0714064056,6,36012.68,11123.81,2016,35874.43
200046,"2. RURAL","3. NORTH WEST",5979.0714064056,8,16046.7,11471.43,2016,47832.57
200047,"2. RURAL","3. NORTH WEST",5979.0714064056,7,18952.04,14949.57,2016,41853.5
200048,"2. RURAL","3. NORTH WEST",5979.0714064056,6,24378.15,13470.24,2016,35874.43
200049,"2. RURAL","3. NORTH WEST",5979.0714064056,5,14306.5,9385.714,2016,29895.36
200050,"2. RURAL","3. NORTH WEST",5979.0714064056,3,42289.72,20509.52,2016,17937.21
200051,"1. URBAN","3. NORTH WEST",2693.2754082908,11,30790.96,24549.38,2016,29626.03
200052,"1. URBAN","3. NORTH WEST",2693.2754082908,7,28710.4,24060.2,2016,18852.93
200053,"1. URBAN","3. NORTH WEST",2693.2754082908,4,51933.12,51933.12,2016,10773.1
200055,"1. URBAN","3. NORTH WEST",2693.2754082908,4,159966.8,159966.8,2016,10773.1
200056,"1. URBAN","3. NORTH WEST",2693.2754082908,8,283900.4,240047,2016,21546.2
200057,"1. URBAN","3. NORTH WEST",2693.2754082908,7,34712.24,34712.24,2016,18852.93
200058,"1. URBAN","3. NORTH WEST",2693.2754082908,2,170767.9,170767.9,2016,5386.551
200059,"1. URBAN","3. NORTH WEST",2693.2754082908,3,56575,56575,2016,8079.826
200060,"1. URBAN","3. NORTH WEST",2693.2754082908,3,26686.09,15183.5,2016,8079.826
200061,"2. RURAL","3. NORTH WEST",4686.299210426,5,19226.73,16425,2016,23431.5
200062,"2. RURAL","3. NORTH WEST",4686.299210426,5,65356.93,15903.57,2016,23431.5
200063,"2. RURAL","3. NORTH WEST",4686.299210426,9,18514.57,5967.46,2016,42176.69
200064,"2. RURAL","3. NORTH WEST",4686.299210426,11,13299.37,5403.896,2016,51549.29
200065,"2. RURAL","3. NORTH WEST",4686.299210426,7,25127.44,17716.16,2016,32804.09
200066,"2. RURAL","3. NORTH WEST",4686.299210426,4,32071.58,32071.58,2016,18745.2
200067,"2. RURAL","3. NORTH WEST",4686.299210426,9,33761.23,28557.02,2016,42176.69
200068,"2. RURAL","3. NORTH WEST",4686.299210426,12,14004.5,8125.595,2016,56235.59
200069,"2. RURAL","3. NORTH WEST",4686.299210426,5,28511.43,19814.29,2016,23431.5
200070,"2. RURAL","3. NORTH WEST",4686.299210426,1,78868.7,,2016,4686.299
200071,"2. RURAL","3. NORTH WEST",7069.8479467634,6,15954.1,2292.456,2016,42419.09
200072,"2. RURAL","3. NORTH WEST",7069.8479467634,10,26125.58,15344.9,2016,70698.48
200074,"2. RURAL","3. NORTH WEST",7069.8479467634,5,21397.23,7733.936,2016,35349.24
200075,"2. RURAL","3. NORTH WEST",7069.8479467634,2,37868.75,27440.18,2016,14139.7
200076,"2. RURAL","3. NORTH WEST",7069.8479467634,3,36959.7,18163.1,2016,21209.54
200077,"2. RURAL","3. NORTH WEST",7069.8479467634,5,24966.03,10689.29,2016,35349.24
200078,"2. RURAL","3. NORTH WEST",7069.8479467634,3,17783.33,9125,2016,21209.54
200079,"2. RURAL","3. NORTH WEST",7069.8479467634,5,23897.75,14287.14,2016,35349.24
200081,"2. RURAL","3. NORTH WEST",4039.9131124362,5,25862.86,25862.86,2016,20199.57
200082,"2. RURAL","3. NORTH WEST",4039.9131124362,4,28906.7,28906.7,2016,16159.65
200083,"2. RURAL","3. NORTH WEST",4039.9131124362,8,38353.81,29509.6,2016,32319.3
200084,"2. RURAL","3. NORTH WEST",4039.9131124362,6,10839.79,5301.19,2016,24239.48
200085,"2. RURAL","3. NORTH WEST",4039.9131124362,6,10111.48,7835.913,2016,24239.48
200086,"2. RURAL","3. NORTH WEST",4039.9131124362,5,36396.8,30451.43,2016,20199.57
200087,"2. RURAL","3. NORTH WEST",4039.9131124362,7,26326.6,14897.96,2016,28279.39
200088,"2. RURAL","3. NORTH WEST",4039.9131124362,6,21898.64,15990.48,2016,24239.48
200089,"2. RURAL","3. NORTH WEST",4039.9131124362,11,18316.01,4740.26,2016,44439.04
200090,"2. RURAL","3. NORTH WEST",4039.9131124362,9,12164.64,8996.105,2016,36359.22
200091,"2. RURAL","3. NORTH WEST",2908.7374409541,9,63456.61,47681.75,2016,26178.64
200092,"2. RURAL","3. NORTH WEST",2908.7374409541,6,22956.37,15382.14,2016,17452.42
200093,"2. RURAL","3. NORTH WEST",2908.7374409541,12,20898.81,17685.12,2016,34904.85
200094,"2. RURAL","3. NORTH WEST",2908.7374409541,7,57544.78,42533.68,2016,20361.16
200095,"2. RURAL","3. NORTH WEST",2908.7374409541,4,122877.6,79859.79,2016,11634.95
200096,"2. RURAL","3. NORTH WEST",2908.7374409541,2,58073.06,46257.29,2016,5817.475
200097,"2. RURAL","3. NORTH WEST",2908.7374409541,15,59239.42,52803.33,2016,43631.06
200098,"2. RURAL","3. NORTH WEST",2908.7374409541,6,66525.29,66047.62,2016,17452.42
200099,"2. RURAL","3. NORTH WEST",2908.7374409541,10,60892.85,28673.22,2016,29087.38
200100,"2. RURAL","3. NORTH WEST",2908.7374409541,9,54484.55,42809.25,2016,26178.64
200101,"2. RURAL","3. NORTH WEST",4686.299210426,7,70467.35,63018.37,2016,32804.09
200102,"2. RURAL","3. NORTH WEST",4686.299210426,11,46689.42,32852.54,2016,51549.29
200103,"2. RURAL","3. NORTH WEST",4686.299210426,8,17600.19,13231.25,2016,37490.39
200104,"2. RURAL","3. NORTH WEST",4686.299210426,12,22655.28,19466.67,2016,56235.59
200105,"2. RURAL","3. NORTH WEST",4686.299210426,12,65102.42,49459.56,2016,56235.59
200106,"2. RURAL","3. NORTH WEST",4686.299210426,9,44166.28,22073.81,2016,42176.69
200107,"2. RURAL","3. NORTH WEST",4686.299210426,4,76128.57,76128.57,2016,18745.2
200108,"2. RURAL","3. NORTH WEST",4686.299210426,9,18165.83,16338.1,2016,42176.69
200109,"2. RURAL","3. NORTH WEST",4686.299210426,12,44204.11,33467.5,2016,56235.59
200110,"2. RURAL","3. NORTH WEST",4686.299210426,10,107675,99332.14,2016,46862.99
200111,"2. RURAL","3. NORTH WEST",4524.7026859286,8,18824.58,11341.07,2016,36197.62
200112,"2. RURAL","3. NORTH WEST",4524.7026859286,10,53408.61,29512.86,2016,45247.03
200113,"2. RURAL","3. NORTH WEST",4524.7026859286,9,46541.32,33269.34,2016,40722.32
200114,"2. RURAL","3. NORTH WEST",4524.7026859286,12,40517.89,33565.52,2016,54296.43
200115,"2. RURAL","3. NORTH WEST",4524.7026859286,10,48936.07,42157.5,2016,45247.03
200116,"2. RURAL","3. NORTH WEST",4524.7026859286,9,16151.58,11774.19,2016,40722.32
200117,"2. RURAL","3. NORTH WEST",4524.7026859286,5,79952.38,73521.43,2016,22623.51
200118,"2. RURAL","3. NORTH WEST",4524.7026859286,7,35680.61,35680.61,2016,31672.92
200119,"2. RURAL","3. NORTH WEST",4524.7026859286,5,78575.8,78575.8,2016,22623.51
200120,"2. RURAL","3. NORTH WEST",4524.7026859286,6,75954.76,75954.76,2016,27148.22
200121,"2. RURAL","3. NORTH WEST",14220.494155775,4,105969.5,54649.66,2016,56881.98
200122,"2. RURAL","3. NORTH WEST",14220.494155775,9,27809.52,16222.22,2016,127984.4
200123,"2. RURAL","3. NORTH WEST",14220.494155775,9,28657.35,12977.78,2016,127984.4
200124,"2. RURAL","3. NORTH WEST",14220.494155775,9,40567.34,28388.89,2016,127984.4
200125,"2. RURAL","3. NORTH WEST",14220.494155775,10,70638.77,51193.88,2016,142204.9
200126,"2. RURAL","3. NORTH WEST",14220.494155775,6,67281.06,44124.61,2016,85322.97
200127,"2. RURAL","3. NORTH WEST",14220.494155775,9,27635.71,13730.95,2016,127984.4
200128,"2. RURAL","3. NORTH WEST",14220.494155775,6,48597.64,19814.29,2016,85322.97
200129,"2. RURAL","3. NORTH WEST",14220.494155775,6,64048.81,64048.81,2016,85322.97
200130,"2. RURAL","3. NORTH WEST",14220.494155775,7,68598.82,46779.59,2016,99543.46
200131,"2. RURAL","3. NORTH WEST",11150.160190324,12,37847.02,29156.55,2016,133801.9
200132,"2. RURAL","3. NORTH WEST",11150.160190324,7,75979.59,64061.22,2016,78051.13
200133,"2. RURAL","3. NORTH WEST",11150.160190324,6,66440.34,48927.38,2016,66900.96
200134,"2. RURAL","3. NORTH WEST",11150.160190324,7,44544.9,34116.32,2016,78051.13
200135,"2. RURAL","3. NORTH WEST",11150.160190324,5,44264.11,19942.99,2016,55750.8
200136,"2. RURAL","3. NORTH WEST",11150.160190324,10,22727.07,15330,2016,111501.6
200137,"2. RURAL","3. NORTH WEST",11150.160190324,8,57382.54,50864.68,2016,89201.28
200138,"2. RURAL","3. NORTH WEST",11150.160190324,7,43352.71,35903.73,2016,78051.13
200139,"2. RURAL","3. NORTH WEST",11150.160190324,4,152032.6,138996.9,2016,44600.64
200140,"2. RURAL","3. NORTH WEST",11150.160190324,4,52727.73,40541.07,2016,44600.64
200141,"2. RURAL","3. NORTH WEST",6948.6505533903,8,61593.75,40736.61,2016,55589.2
200142,"2. RURAL","3. NORTH WEST",6948.6505533903,3,90380.95,66047.62,2016,20845.95
200143,"2. RURAL","3. NORTH WEST",6948.6505533903,9,53823.95,30649.35,2016,62537.86
200144,"2. RURAL","3. NORTH WEST",6948.6505533903,6,67382.48,35704.05,2016,41691.9
200145,"2. RURAL","3. NORTH WEST",6948.6505533903,10,40333.49,31911.43,2016,69486.51
200146,"2. RURAL","3. NORTH WEST",6948.6505533903,10,25654.11,12955,2016,69486.51
200147,"2. RURAL","3. NORTH WEST",6948.6505533903,8,24312.14,10167.86,2016,55589.2
200148,"2. RURAL","3. NORTH WEST",6948.6505533903,8,60239.25,28026.79,2016,55589.2
200149,"2. RURAL","3. NORTH WEST",6948.6505533903,5,66782.93,49478.18,2016,34743.25
200150,"2. RURAL","3. NORTH WEST",6948.6505533903,7,44991.84,17430.61,2016,48640.55
200151,"2. RURAL","3. NORTH WEST",6625.4575043954,9,40357.21,25205.71,2016,59629.12
200152,"2. RURAL","3. NORTH WEST",6625.4575043954,8,41148.05,27411.04,2016,53003.66
200153,"2. RURAL","3. NORTH WEST",6625.4575043954,9,33908.99,21610.32,2016,59629.12
200154,"2. RURAL","3. NORTH WEST",6625.4575043954,5,43800.06,31828,2016,33127.29
200155,"2. RURAL","3. NORTH WEST",6625.4575043954,6,30608.03,9472.619,2016,39752.75
200156,"2. RURAL","3. NORTH WEST",6625.4575043954,10,25239.49,13768.06,2016,66254.58
200157,"2. RURAL","3. NORTH WEST",6625.4575043954,5,37617.79,10637.14,2016,33127.29
200158,"2. RURAL","3. NORTH WEST",6625.4575043954,5,64085.55,40984.29,2016,33127.29
200159,"2. RURAL","3. NORTH WEST",6625.4575043954,8,76422.63,46341.48,2016,53003.66
200160,"2. RURAL","3. NORTH WEST",6625.4575043954,6,29979.8,16272.92,2016,39752.75
200161,"2. RURAL","3. NORTH WEST",8887.8088473597,5,56958.14,28261.43,2016,44439.04
200162,"2. RURAL","3. NORTH WEST",8887.8088473597,7,46742.21,35829.59,2016,62214.66
200163,"2. RURAL","3. NORTH WEST",8887.8088473597,1,159865.9,45364.29,2016,8887.809
200164,"2. RURAL","3. NORTH WEST",8887.8088473597,9,38180.16,30069.05,2016,79990.28
200165,"2. RURAL","3. NORTH WEST",8887.8088473597,5,53605.26,19190.98,2016,44439.04
200166,"2. RURAL","3. NORTH WEST",8887.8088473597,10,30489.13,21222.14,2016,88878.09
200167,"2. RURAL","3. NORTH WEST",8887.8088473597,4,76482.4,26201.79,2016,35551.23
200168,"2. RURAL","3. NORTH WEST",8887.8088473597,3,89894.28,79465.71,2016,26663.43
200169,"2. RURAL","3. NORTH WEST",8887.8088473597,5,122671.3,117760.5,2016,44439.04
200170,"2. RURAL","3. NORTH WEST",8887.8088473597,10,34570.71,24142.14,2016,88878.09
200181,"1. URBAN","3. NORTH WEST",8726.2123228622,5,168734.3,157992.8,2016,43631.06
200182,"1. URBAN","3. NORTH WEST",8726.2123228622,8,57748.21,57748.21,2016,69809.7
200183,"1. URBAN","3. NORTH WEST",8726.2123228622,6,85253.57,85253.57,2016,52357.27
200184,"1. URBAN","3. NORTH WEST",8726.2123228622,7,101095.2,92527.31,2016,61083.48
200185,"1. URBAN","3. NORTH WEST",8726.2123228622,1,272837.5,267623.2,2016,8726.212
200186,"1. URBAN","3. NORTH WEST",8726.2123228622,8,60159.82,60159.82,2016,69809.7
200187,"1. URBAN","3. NORTH WEST",8726.2123228622,1,338216.4,317359.2,2016,8726.212
200188,"1. URBAN","3. NORTH WEST",8726.2123228622,9,74761.8,74761.8,2016,78535.91
200189,"1. URBAN","3. NORTH WEST",8726.2123228622,8,67785.71,65178.57,2016,69809.7
200190,"1. URBAN","3. NORTH WEST",8726.2123228622,13,194873.5,180271,2016,113440.8
210001,"2. RURAL","3. NORTH WEST",6339.0810445458,7,28976.53,28976.53,2016,44373.57
210002,"2. RURAL","3. NORTH WEST",6339.0810445458,9,122065.4,122065.4,2016,57051.73
210003,"2. RURAL","3. NORTH WEST",6339.0810445458,8,101098.7,101098.7,2016,50712.65
210004,"2. RURAL","3. NORTH WEST",6339.0810445458,10,69331.42,69331.42,2016,63390.81
210005,"2. RURAL","3. NORTH WEST",6339.0810445458,11,38633.12,38633.12,2016,69729.89
210006,"2. RURAL","3. NORTH WEST",6339.0810445458,12,106136.8,106136.8,2016,76068.97
210007,"2. RURAL","3. NORTH WEST",6339.0810445458,2,77692.86,77692.86,2016,12678.16
210008,"2. RURAL","3. NORTH WEST",6339.0810445458,10,28313.57,28313.57,2016,63390.81
210009,"2. RURAL","3. NORTH WEST",6339.0810445458,1,135050,135050,2016,6339.081
210010,"2. RURAL","3. NORTH WEST",6339.0810445458,11,51957.99,51957.99,2016,69729.89
210011,"2. RURAL","3. NORTH WEST",5875.2458461644,4,132457.7,132457.7,2016,23500.98
210012,"2. RURAL","3. NORTH WEST",5875.2458461644,6,3886.079,3823.809,2016,35251.48
210013,"2. RURAL","3. NORTH WEST",5875.2458461644,9,73473.28,57552.2,2016,52877.21
210014,"2. RURAL","3. NORTH WEST",5875.2458461644,5,74042.86,74042.86,2016,29376.23
210015,"2. RURAL","3. NORTH WEST",5875.2458461644,11,16733.12,16733.12,2016,64627.7
210016,"2. RURAL","3. NORTH WEST",5875.2458461644,2,183897,162473,2016,11750.49
210017,"2. RURAL","3. NORTH WEST",5875.2458461644,1,89973.2,24181.25,2016,5875.246
210018,"2. RURAL","3. NORTH WEST",5875.2458461644,9,46167.02,22050.63,2016,52877.21
210019,"2. RURAL","3. NORTH WEST",5875.2458461644,6,69103.11,29168.96,2016,35251.48
210020,"2. RURAL","3. NORTH WEST",5875.2458461644,1,86292.61,19814.29,2016,5875.246
210021,"2. RURAL","3. NORTH WEST",4483.7402510202,5,100831.7,19814.29,2016,22418.7
210022,"2. RURAL","3. NORTH WEST",4483.7402510202,4,68503.71,6517.857,2016,17934.96
210023,"2. RURAL","3. NORTH WEST",4483.7402510202,5,42250.49,31181.43,2016,22418.7
210024,"2. RURAL","3. NORTH WEST",4483.7402510202,4,70215.47,50977.61,2016,17934.96
210025,"2. RURAL","3. NORTH WEST",4483.7402510202,4,104143.5,104143.5,2016,17934.96
210026,"2. RURAL","3. NORTH WEST",4483.7402510202,5,131340.6,107383.8,2016,22418.7
210027,"2. RURAL","3. NORTH WEST",4483.7402510202,5,31234.33,19292.86,2016,22418.7
210028,"2. RURAL","3. NORTH WEST",4483.7402510202,6,26797.42,25028.57,2016,26902.44
210029,"2. RURAL","3. NORTH WEST",4483.7402510202,9,18197.13,4055.556,2016,40353.66
210030,"2. RURAL","3. NORTH WEST",4483.7402510202,4,44705.18,26071.43,2016,17934.96
210031,"2. RURAL","3. NORTH WEST",4329.1285182264,6,36459.99,29825.71,2016,25974.77
210032,"2. RURAL","3. NORTH WEST",4329.1285182264,1,111094.7,75679.16,2016,4329.128
210033,"2. RURAL","3. NORTH WEST",4329.1285182264,6,30557.68,12861.9,2016,25974.77
210034,"2. RURAL","3. NORTH WEST",4329.1285182264,6,24908.87,21117.86,2016,25974.77
210035,"2. RURAL","3. NORTH WEST",4329.1285182264,6,31166.25,22421.43,2016,25974.77
210036,"2. RURAL","3. NORTH WEST",4329.1285182264,3,26891.28,21204.76,2016,12987.39
210037,"2. RURAL","3. NORTH WEST",4329.1285182264,8,9348.82,5083.929,2016,34633.03
210038,"2. RURAL","3. NORTH WEST",4329.1285182264,7,45603.64,29356.43,2016,30303.9
210039,"2. RURAL","3. NORTH WEST",4329.1285182264,4,51183.38,41231.96,2016,17316.51
210040,"2. RURAL","3. NORTH WEST",4329.1285182264,8,54809.52,40593.21,2016,34633.03
210041,"2. RURAL","3. NORTH WEST",5256.7989149892,8,41934.54,31983.13,2016,42054.39
210042,"2. RURAL","3. NORTH WEST",5256.7989149892,9,15494.19,11703.17,2016,47311.19
210043,"2. RURAL","3. NORTH WEST",5256.7989149892,8,32440.37,22250.49,2016,42054.39
210044,"2. RURAL","3. NORTH WEST",5256.7989149892,5,35949.05,32537.14,2016,26283.99
210045,"2. RURAL","3. NORTH WEST",5256.7989149892,8,17156.19,7204.775,2016,42054.39
210046,"2. RURAL","3. NORTH WEST",5256.7989149892,9,13081.19,3313.968,2016,47311.19
210047,"2. RURAL","3. NORTH WEST",5256.7989149892,6,35068.53,30329.76,2016,31540.79
210048,"2. RURAL","3. NORTH WEST",5256.7989149892,11,18645.32,15026.62,2016,57824.79
210049,"2. RURAL","3. NORTH WEST",5256.7989149892,10,19921.52,14235,2016,52567.99
210050,"2. RURAL","3. NORTH WEST",5256.7989149892,9,25861.65,25861.65,2016,47311.19
210051,"2. RURAL","3. NORTH WEST",3092.234655876,1,80607.77,27101.25,2016,3092.235
210052,"2. RURAL","3. NORTH WEST",3092.234655876,7,34203.17,17213.71,2016,21645.64
210053,"2. RURAL","3. NORTH WEST",3092.234655876,2,77033.77,19553.57,2016,6184.469
210054,"2. RURAL","3. NORTH WEST",3092.234655876,8,96384.29,64684.24,2016,24737.88
210055,"2. RURAL","3. NORTH WEST",3092.234655876,3,25988.06,8516.667,2016,9276.704
210056,"2. RURAL","3. NORTH WEST",3092.234655876,10,30462.04,8342.857,2016,30922.35
210057,"2. RURAL","3. NORTH WEST",3092.234655876,6,36321.05,4432.143,2016,18553.41
210058,"2. RURAL","3. NORTH WEST",3092.234655876,5,72847.36,23568.57,2016,15461.17
210060,"2. RURAL","3. NORTH WEST",3092.234655876,7,13908.94,968.3674,2016,21645.64
210061,"2. RURAL","3. NORTH WEST",2319.175991907,3,112560.4,94032.29,2016,6957.528
210062,"2. RURAL","3. NORTH WEST",2319.175991907,11,80743.69,78375.93,2016,25510.94
210063,"2. RURAL","3. NORTH WEST",2319.175991907,4,117952.3,117952.3,2016,9276.704
210064,"2. RURAL","3. NORTH WEST",2319.175991907,12,6177.416,4345.238,2016,27830.11
210065,"2. RURAL","3. NORTH WEST",2319.175991907,5,81151.11,60068.57,2016,11595.88
210066,"2. RURAL","3. NORTH WEST",2319.175991907,9,32270.63,31691.27,2016,20872.58
210067,"2. RURAL","3. NORTH WEST",2319.175991907,11,32780.79,11992.86,2016,25510.94
210068,"2. RURAL","3. NORTH WEST",2319.175991907,3,78474.22,56488.09,2016,6957.528
210069,"2. RURAL","3. NORTH WEST",2319.175991907,8,35756.16,18250,2016,18553.41
210070,"2. RURAL","3. NORTH WEST",2319.175991907,12,21580.07,11471.43,2016,27830.11
210071,"1. URBAN","3. NORTH WEST",9740.5391660094,5,44210.3,37960,2016,48702.7
210072,"1. URBAN","3. NORTH WEST",9740.5391660094,12,68534.52,55759.53,2016,116886.5
210073,"1. URBAN","3. NORTH WEST",9740.5391660094,8,39563.39,39563.39,2016,77924.31
210074,"1. URBAN","3. NORTH WEST",9740.5391660094,7,74869.59,36943.53,2016,68183.77
210075,"1. URBAN","3. NORTH WEST",9740.5391660094,6,84396.41,53160.27,2016,58443.23
210076,"1. URBAN","3. NORTH WEST",9740.5391660094,6,106753.7,62506.62,2016,58443.23
210077,"1. URBAN","3. NORTH WEST",9740.5391660094,8,49284.75,32859.75,2016,77924.31
